user_id;sex;age;qn1;qn2;qn3;qn4;qn5;qn6;qn7;qn8;qn9;qn10;qn11;qn12;qn13;qn14;qn15;qn16;qn17;qn18;qn19;qn20;qn21;qn22;qn23;qn24;qn25;qn26;qn27;qn28;qn29;qn30;qn31;qn32;qn33;qn34;qn35;qn36;qn37;qn38;qn39;qn40;qn41;qn42;qn43;qn44;qn45;qn46;qn47;qn48;qn49;qn50;qn51;qn52;qn53;qn54;qn55;qn56;qn57;qn58;qn59;qn60;Charcteristic;Neuroticism;Extraversion;Openness;Agreeableness;Conscientiousness
2808537393;1;2;1;2;3;2;4;2;5;4;4;2;4;4;4;3;1;3;3;2;2;4;2;2;2;1;4;5;2;3;5;5;2;2;4;4;4;5;5;4;5;1;5;5;2;2;3;5;4;4;2;1;5;3;3;1;1;5;5;1;2;3;1;54;43;41;47;27
3215755015;2;2;3;1;2;2;4;4;3;5;4;5;1;4;1;3;2;2;5;4;1;1;1;1;3;1;5;1;3;5;5;1;2;3;5;4;5;3;3;3;4;4;2;3;2;2;4;2;2;4;3;5;3;3;3;5;4;3;4;3;4;2;5;31;38;45;44;52
3282199041;2;2;3;4;2;3;3;2;5;3;4;4;3;5;4;5;4;3;2;2;5;4;2;1;1;2;3;4;3;5;5;3;2;1;2;3;4;5;4;2;5;2;3;4;5;2;3;5;3;4;5;1;5;4;2;4;2;5;4;3;5;4;1;48;46;29;36;33
3122587344;1;2;4;2;1;3;1;3;3;2;3;3;3;2;3;1;3;2;3;3;1;3;3;3;4;1;3;3;2;5;5;4;3;2;2;4;2;5;3;1;5;3;5;5;4;1;3;4;4;4;1;3;3;5;3;3;3;3;5;3;3;3;4;39;37;33;51;32
1674914115;2;2;4;4;4;2;3;1;2;4;3;3;3;2;3;2;3;3;3;4;1;3;3;4;3;2;4;3;2;2;3;3;2;3;4;3;3;3;3;3;5;3;3;3;3;4;4;4;3;3;3;4;3;2;3;3;3;3;3;3;3;4;4;39;31;38;42;38
3291825714;1;2;2;4;3;2;3;2;3;4;3;4;4;2;3;4;4;3;4;3;3;4;2;2;2;2;4;4;3;2;3;4;2;2;2;3;2;4;3;2;3;2;5;4;2;2;3;5;3;3;3;2;5;3;2;2;3;4;3;4;3;3;1;50;37;37;39;34
1654757113;1;2;2;2;2;2;2;2;3;5;3;3;3;3;3;2;3;4;5;3;2;3;2;4;3;2;3;5;2;5;4;4;2;3;3;3;4;4;2;4;5;2;4;3;5;3;3;5;3;4;4;2;5;2;3;1;4;5;4;2;3;2;1;51;32;40;44;35
3478771824;1;2;3;2;3;4;3;1;3;5;3;4;3;2;3;1;2;3;4;2;3;2;2;1;1;3;5;5;3;3;4;2;2;2;2;3;4;4;3;2;4;2;4;3;3;2;3;3;4;3;1;3;4;3;2;1;4;4;4;3;3;3;1;46;36;36;44;41
1668509610;2;2;3;3;2;4;4;4;4;5;3;4;2;3;1;5;3;2;4;3;3;2;4;1;2;3;4;1;3;4;5;3;2;3;3;5;5;3;3;2;2;3;3;3;2;3;4;3;2;4;3;2;1;4;5;3;3;3;5;1;5;5;2;29;43;41;38;40
497579069;2;2;4;4;3;1;4;4;4;4;2;4;2;2;4;2;2;2;3;2;2;2;2;1;2;1;5;2;4;4;4;2;3;3;2;4;4;3;4;3;4;4;2;4;2;2;4;2;2;4;2;4;2;3;2;4;4;2;4;3;4;2;4;28;45;36;48;47
1770154187;2;2;4;4;3;5;4;4;4;5;5;4;3;3;3;4;3;3;4;3;2;2;1;2;4;1;4;4;4;4;5;2;2;3;3;3;5;2;3;3;4;3;4;4;4;2;4;5;5;4;5;4;5;2;5;3;3;5;4;3;4;4;1;44;39;37;37;44
1889385412;2;2;2;4;4;1;4;4;4;5;4;3;2;2;3;4;1;1;5;3;1;1;3;1;1;2;4;2;4;3;5;3;4;2;2;5;3;3;5;3;2;3;4;5;4;2;4;4;4;5;1;4;1;4;2;3;4;2;4;1;3;2;4;30;44;40;45;42
2547877494;1;2;5;5;2;2;5;4;5;5;2;4;1;1;1;1;1;1;5;2;1;1;2;1;1;1;5;1;4;5;5;1;2;1;4;5;5;4;4;4;5;5;2;5;1;1;5;1;1;5;1;5;1;5;1;2;5;1;5;1;5;1;4;23;49;49;57;55
1968676601;1;2;4;4;3;3;3;2;4;5;4;4;2;4;2;2;2;2;5;3;1;2;3;3;1;1;4;5;3;4;4;4;4;3;2;5;4;5;5;3;5;4;5;4;2;3;4;3;1;4;2;3;3;5;3;4;3;2;5;2;3;3;2;38;48;40;45;40
2710919673;1;2;3;3;3;3;3;4;2;5;5;5;1;2;1;1;1;4;4;3;3;3;2;1;2;3;5;4;2;4;3;4;2;2;2;2;5;4;1;1;4;2;4;2;3;1;4;4;4;4;2;2;4;3;2;2;3;2;3;2;2;4;1;40;30;39;39;37
1751055682;1;2;3;4;2;2;3;4;4;5;4;1;3;3;3;4;4;1;4;3;2;3;2;4;2;2;3;4;4;4;4;4;3;4;5;5;4;4;3;2;4;4;3;4;4;3;4;4;5;4;2;3;3;4;2;4;3;3;5;2;4;3;4;37;41;41;42;37
2821613425;2;2;5;4;3;4;5;4;4;5;5;4;1;3;1;3;3;2;4;2;4;3;4;5;4;1;2;2;2;4;4;4;4;4;2;2;4;4;4;2;5;4;5;4;2;2;4;4;1;4;1;5;1;5;1;5;4;4;5;1;5;2;2;30;45;45;39;44
2753267793;1;2;2;5;2;2;4;2;5;4;4;4;3;4;5;1;2;1;2;2;1;2;3;1;1;1;5;3;4;4;5;2;4;3;2;5;4;3;5;3;5;3;3;4;3;2;5;2;1;4;2;2;2;5;2;2;3;3;4;2;2;2;2;33;53;34;50;44
1770060571;2;2;5;3;5;4;5;5;3;5;4;5;2;2;1;2;2;1;5;4;4;1;5;2;2;2;5;1;2;5;5;4;5;3;5;5;4;3;5;3;4;5;2;5;2;2;5;1;1;5;4;4;1;5;2;4;5;2;5;2;2;2;5;17;44;44;38;51
1589874097;2;2;3;5;3;2;2;2;5;5;4;3;2;4;3;5;4;3;3;2;4;4;2;2;1;1;4;5;5;5;4;3;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;5;3;3;3;3;3;4;3;3;3;4;4;4;2;5;2;44;51;34;36;37
1750226457;2;2;3;3;3;3;4;3;3;5;4;5;2;3;1;4;5;2;4;3;2;2;4;2;1;2;5;1;3;5;5;2;4;3;5;4;5;2;3;3;4;4;4;4;1;2;5;2;2;5;2;4;2;5;1;3;4;3;5;1;3;2;5;28;43;47;42;53
1411772721;2;3;1;1;4;2;4;2;2;5;5;5;3;1;2;1;2;3;4;5;5;3;1;3;1;1;5;5;1;5;5;5;1;3;4;4;4;5;4;4;3;4;5;5;2;1;4;5;5;4;3;4;5;2;4;3;3;4;4;2;3;2;1;54;28;39;42;43
2933164237;2;2;4;4;2;4;3;4;5;5;5;5;2;2;4;5;2;1;5;2;1;2;2;1;2;1;5;4;3;3;5;4;2;4;5;2;5;2;4;5;1;5;4;5;1;2;4;2;1;5;1;5;4;3;1;2;4;5;5;2;5;4;3;36;49;50;40;46
1782826671;1;2;2;2;2;2;4;2;2;4;3;3;4;2;4;3;3;3;3;4;3;2;2;1;1;3;4;3;2;4;4;3;2;3;3;3;4;3;1;4;4;3;4;4;2;2;4;4;4;4;4;4;4;3;2;3;3;4;4;2;4;4;1;45;32;39;40;41
1939072531;2;2;5;5;5;5;5;1;1;5;1;1;1;1;5;1;5;1;5;5;1;1;1;1;5;1;5;1;1;5;5;5;5;5;1;5;5;5;1;4;4;1;5;1;1;5;5;1;5;5;1;5;1;5;5;5;5;5;5;1;5;1;5;32;32;39;47;48
1864743574;1;2;4;4;3;3;2;3;4;5;5;2;2;3;2;2;5;3;4;3;2;4;3;2;4;1;4;1;3;4;4;4;3;2;3;4;5;3;4;4;4;2;3;4;3;2;4;2;3;3;2;3;2;4;3;4;3;4;5;3;4;3;2;31;43;41;43;37
1441624475;2;3;4;2;2;1;5;3;4;5;3;2;2;5;2;4;1;1;5;3;1;1;2;1;1;1;5;1;4;5;5;5;1;4;5;5;5;2;4;5;5;4;3;5;2;3;5;1;3;5;2;4;1;4;2;4;4;3;3;3;4;3;4;28;46;46;48;44
1822646011;1;2;5;4;4;1;4;5;2;4;5;3;1;2;4;1;4;1;2;4;1;1;5;2;1;1;5;1;3;3;5;1;5;2;3;5;5;4;2;2;4;3;1;2;2;2;5;4;1;3;1;3;2;5;1;4;5;2;5;1;4;2;5;20;38;36;50;51
2805610221;1;2;4;4;3;3;3;2;4;4;4;2;3;3;2;4;4;3;5;3;4;2;4;5;2;2;4;2;4;4;5;4;4;2;4;5;4;4;4;2;5;3;5;5;1;4;3;4;2;5;4;4;4;5;2;4;3;2;5;4;2;2;2;37;44;42;36;40
2249428857;2;2;1;5;4;4;5;4;5;5;5;5;2;3;3;1;5;1;3;3;1;5;3;3;1;1;5;3;5;5;5;1;3;3;3;5;5;1;3;3;5;5;1;5;3;5;5;1;1;5;2;5;1;5;5;3;5;5;5;1;5;1;5;28;50;35;46;56
5511315587;2;2;5;3;5;2;4;2;2;5;2;3;1;1;3;1;3;2;5;5;1;2;5;5;2;1;2;2;2;5;5;2;3;1;2;3;4;5;3;2;5;2;1;3;4;2;3;4;1;3;1;2;2;5;5;2;1;3;5;1;2;1;4;29;32;32;51;37
5281653870;1;2;3;4;3;2;2;3;3;5;4;5;2;3;3;2;4;3;4;2;2;4;2;3;2;2;4;4;3;4;5;4;3;1;3;4;3;4;2;2;4;2;4;5;3;3;3;5;3;3;1;3;5;3;3;2;3;4;5;3;3;2;4;44;39;36;46;37
5334832921;1;2;3;4;4;4;3;3;4;3;3;3;4;5;4;5;2;1;4;2;2;3;2;2;3;2;4;2;4;4;3;4;2;2;4;4;4;3;3;2;3;2;3;2;3;1;3;4;2;1;2;3;3;2;3;3;4;3;5;3;4;4;2;37;43;32;40;35
5281653870;1;2;3;4;3;3;2;4;3;5;4;5;2;4;3;1;4;3;4;2;2;4;3;3;2;2;4;5;2;4;5;4;3;1;2;4;4;5;2;1;5;2;4;5;3;2;3;5;3;3;1;3;5;4;3;3;3;4;5;3;2;2;4;44;40;34;46;38
2756713443;2;2;1;4;1;5;4;3;5;5;4;4;3;1;5;5;4;3;2;1;1;2;1;1;1;1;2;3;3;5;5;1;3;2;1;4;5;4;5;2;4;2;5;4;1;1;1;4;5;5;1;5;2;4;4;2;2;2;5;1;1;2;2;42;44;35;42;42
1828368054;1;2;5;5;1;5;1;5;4;5;5;1;4;2;5;5;5;1;1;5;5;2;3;5;5;4;5;4;1;4;5;4;5;1;5;5;1;5;1;5;5;1;5;4;1;5;3;3;1;5;1;5;3;4;1;4;3;1;5;1;5;3;3;32;34;49;34;34
2833101582;1;2;2;4;3;3;3;3;3;4;4;3;3;2;1;3;2;2;4;3;2;2;4;2;2;3;4;3;2;3;5;3;3;3;4;4;4;3;2;2;3;3;4;3;3;3;3;4;3;3;2;2;4;3;2;2;4;3;5;2;3;2;3;38;37;41;41;39
3663129117;1;2;2;2;3;3;3;3;4;2;5;3;3;4;3;1;4;3;5;4;2;3;2;2;2;2;5;5;4;5;3;3;2;2;1;2;3;2;1;4;5;3;5;3;3;2;4;5;4;3;1;3;2;2;2;2;3;5;2;2;3;2;1;45;32;35;43;41
1701302745;1;2;3;4;2;3;4;3;5;4;5;2;3;5;2;2;4;2;5;4;1;3;3;1;2;1;5;3;2;4;5;2;4;2;5;5;4;4;5;4;5;2;3;5;3;3;4;4;3;4;2;3;3;4;1;5;2;2;5;2;3;2;2;35;47;46;44;41
1758683171;2;2;4;3;5;4;5;4;2;5;4;4;1;3;1;5;3;1;5;1;4;1;3;1;1;1;4;1;3;5;5;4;2;1;5;2;1;2;2;3;3;2;1;5;1;2;5;2;1;5;1;4;1;5;1;3;4;2;4;1;4;2;3;22;43;46;38;43
5283486374;2;2;2;5;1;5;2;1;2;5;5;2;5;2;1;4;5;2;5;5;5;5;1;2;5;2;2;5;2;2;5;4;2;2;2;5;4;3;2;2;2;2;5;2;1;5;2;5;5;5;5;2;5;2;1;3;2;5;5;2;2;5;1;53;30;52;28;27
1870118980;1;2;5;4;4;2;5;4;3;5;4;2;4;1;1;3;1;2;5;4;4;2;4;1;2;4;5;1;5;5;5;1;4;2;5;5;5;4;1;5;5;5;1;5;2;5;5;1;4;5;1;4;1;4;5;5;5;1;2;1;5;4;5;22;36;45;40;48
1557224373;1;2;3;2;2;1;5;3;3;5;3;5;2;1;1;2;1;2;4;4;2;1;3;4;2;1;5;3;3;4;5;4;3;2;5;3;5;4;3;2;4;4;4;5;1;2;5;4;4;4;1;3;2;3;1;3;5;1;4;1;4;2;4;34;32;48;49;49
3217460683;1;2;3;4;2;2;5;2;3;3;4;3;3;2;3;3;2;3;4;3;2;2;2;3;2;1;4;2;2;3;4;2;2;3;2;4;4;4;3;4;4;3;4;3;2;2;4;3;3;4;3;4;3;3;2;3;4;2;3;2;3;2;5;39;35;41;43;45
2091972575;1;2;4;4;4;3;5;3;5;5;5;4;2;3;3;3;1;2;4;3;1;1;3;1;1;1;4;3;5;5;5;2;3;5;5;5;5;2;5;3;4;4;1;5;3;4;5;1;1;5;2;4;1;5;1;4;4;2;5;1;4;1;2;25;55;42;43;50
5243960670;2;2;3;3;3;3;2;2;3;4;4;3;4;2;3;4;4;4;3;4;4;4;2;4;4;2;3;4;2;2;3;4;2;2;2;2;2;5;3;2;4;2;5;4;4;4;2;5;4;3;3;2;5;3;2;2;2;4;4;3;2;5;1;51;32;37;33;27
2108418955;2;2;4;4;5;4;4;3;3;3;4;2;2;2;4;2;4;3;2;4;5;2;5;4;1;5;4;1;4;4;3;2;4;2;2;4;4;3;4;2;5;2;3;4;2;2;4;2;2;4;1;3;2;5;1;4;4;2;5;4;4;2;5;26;41;30;37;43
5626558798;1;2;3;4;1;4;5;2;3;5;4;3;1;2;1;2;3;1;5;4;3;2;2;4;4;2;5;1;3;2;2;2;2;2;5;4;4;2;3;4;5;3;4;5;1;3;5;2;1;5;2;5;3;5;2;4;5;3;5;2;4;3;3;32;41;55;39;49
1494777883;2;5;5;3;4;2;4;5;4;4;4;3;1;2;4;2;1;2;2;4;1;1;5;4;2;1;2;1;4;4;4;4;4;2;4;4;4;4;3;3;4;4;3;4;2;4;4;2;1;4;2;2;1;5;2;4;4;1;4;1;2;3;4;20;40;38;42;38
3953059724;1;1;1;1;2;4;4;4;3;5;5;3;4;2;3;4;2;4;4;2;1;2;1;1;1;1;4;2;2;2;4;4;1;4;2;5;2;2;3;4;2;3;5;5;1;1;4;2;4;5;4;4;5;2;3;4;3;4;5;2;2;2;1;45;38;44;37;39
5650010537;2;2;4;2;4;2;4;4;5;2;4;4;2;2;2;1;2;2;4;2;3;2;4;1;1;3;4;5;5;5;4;3;4;4;2;2;2;2;5;3;4;3;4;4;2;2;5;2;2;2;1;4;2;4;2;1;2;2;4;1;3;1;2;29;48;34;44;42
5720967652;1;2;4;4;3;1;4;4;4;5;4;4;1;3;4;1;4;4;4;2;1;3;5;3;3;1;5;2;4;5;4;4;5;3;5;4;4;4;4;2;4;3;3;3;4;4;4;2;2;4;1;2;3;4;3;3;4;3;5;3;4;2;4;28;45;37;48;43
5639585222;2;2;4;4;4;2;3;4;3;4;4;4;2;3;2;3;2;2;2;2;4;2;4;4;4;3;4;3;3;4;4;2;3;3;2;4;3;2;3;2;4;2;2;2;4;2;3;4;2;4;2;4;3;3;2;3;4;4;4;2;3;2;5;31;38;36;40;41
5303444036;1;2;5;3;3;3;3;3;4;2;4;3;2;3;3;2;3;3;2;3;2;2;4;2;2;2;3;1;3;3;4;3;4;2;3;3;4;3;4;2;3;3;3;3;4;2;4;3;2;3;3;3;2;4;3;3;3;2;5;1;4;2;2;27;42;33;41;40
3805274867;1;2;5;3;2;2;4;3;2;5;4;5;2;1;5;3;2;2;1;4;2;1;3;5;2;1;3;5;2;4;5;4;4;2;1;4;3;5;2;3;5;3;5;4;2;2;4;5;4;5;1;4;3;4;2;5;4;4;5;1;5;5;4;40;30;37;47;40
3711082342;1;1;2;2;3;2;4;2;2;3;4;3;4;1;5;2;2;3;4;4;4;2;2;4;2;3;3;5;2;4;1;4;2;3;3;2;3;4;1;1;3;2;3;3;3;2;3;4;4;3;3;3;4;2;5;2;3;5;2;1;4;3;1;48;24;31;36;35
5037039878;2;2;3;4;1;5;3;1;3;5;5;5;5;2;5;5;3;4;5;4;1;5;1;1;1;2;5;5;4;5;5;5;1;5;2;3;2;5;2;1;5;2;5;5;1;1;3;5;1;5;1;1;5;5;4;2;5;5;5;1;1;1;1;57;47;38;40;36
3711082342;1;1;3;4;3;2;4;3;3;5;2;3;4;3;2;2;3;1;5;3;1;2;3;3;2;1;4;3;3;4;4;2;3;3;5;4;4;3;3;4;4;3;4;3;1;1;4;3;2;5;3;4;3;4;2;3;2;5;4;2;3;3;3;38;40;48;48;42
3211765453;1;2;1;2;5;5;4;4;1;2;1;4;1;1;5;5;1;3;5;4;5;1;5;2;5;5;5;5;2;5;5;4;4;2;2;2;5;1;1;4;3;5;4;4;5;5;4;5;5;1;4;1;4;2;1;1;4;1;4;1;1;1;5;34;26;33;28;45
3479716672;1;2;4;2;3;1;3;3;3;4;3;2;3;2;3;3;3;3;4;5;3;2;3;5;2;2;3;3;3;4;2;3;3;2;2;4;4;4;3;5;3;3;3;2;1;2;4;3;4;4;4;3;3;3;4;3;3;2;4;3;3;3;3;35;28;39;39;38
2870305432;1;2;3;4;4;1;2;3;4;2;5;3;2;4;5;1;2;1;1;3;1;5;3;5;2;1;5;3;1;1;5;5;2;1;1;3;5;5;1;3;5;1;3;2;4;1;5;4;2;4;1;1;4;4;1;3;5;5;5;1;2;3;4;40;34;33;49;34
1738879345;1;2;2;3;2;3;3;3;2;4;4;3;2;5;1;3;4;2;5;5;4;4;2;4;1;2;4;4;3;4;4;3;2;3;3;3;5;4;2;5;5;2;4;5;1;3;4;4;5;5;2;3;4;3;1;2;2;4;3;1;3;2;3;43;33;49;40;39
1870951352;2;1;3;2;2;2;3;1;1;3;2;1;1;2;5;2;3;3;1;4;4;4;3;4;4;3;3;4;3;3;3;3;3;3;4;1;3;4;1;2;5;3;5;3;2;2;3;4;4;4;4;5;4;2;5;4;4;1;1;1;4;3;1;40;24;36;38;36
1509306022;1;2;1;3;5;5;3;2;2;5;5;3;5;3;3;1;3;4;2;3;2;3;1;3;2;1;5;5;2;2;5;3;1;4;2;3;3;5;2;2;3;2;2;2;2;1;1;5;5;3;3;2;5;1;1;1;1;5;3;1;2;2;1;55;29;38;42;33
3313987381;1;3;1;4;1;3;3;3;4;5;4;2;2;2;4;2;5;4;4;4;5;4;4;4;5;2;4;5;2;3;5;4;1;1;5;3;5;5;3;3;3;3;3;3;3;4;4;3;3;5;3;3;4;2;1;1;3;5;5;2;5;5;3;46;33;49;40;37
2723060445;2;2;4;3;2;4;3;4;2;4;5;3;2;3;5;4;4;4;2;2;2;3;2;5;3;2;3;4;2;3;4;4;4;2;1;2;2;5;2;3;5;1;5;3;1;2;3;5;2;3;1;1;5;4;1;4;4;5;5;1;4;2;1;45;35;39;39;33
2627267103;2;2;3;3;3;4;3;2;3;5;3;3;3;2;1;2;3;3;4;3;2;3;1;3;1;2;4;5;3;5;5;2;1;3;3;4;5;3;3;3;3;1;4;4;3;3;3;2;1;4;3;1;5;1;5;1;3;5;3;2;3;3;1;47;36;37;43;36
1794525680;2;2;1;2;2;4;2;2;3;5;1;4;4;2;5;4;1;4;1;5;3;4;1;5;1;5;5;5;2;4;5;3;1;4;4;3;3;4;3;1;5;3;5;5;3;4;3;4;4;4;4;5;5;3;5;2;3;4;2;3;4;5;1;54;30;30;38;35
3210972904;1;2;2;2;4;5;3;2;2;3;4;2;3;3;5;5;2;4;1;4;5;3;2;2;2;4;2;4;1;5;3;4;2;3;5;2;2;3;4;1;2;2;5;5;2;3;2;4;4;2;4;4;1;3;5;3;3;3;4;2;2;1;1;43;35;27;24;32
1823111621;1;2;1;3;3;1;4;1;3;5;5;5;3;1;1;5;3;3;4;4;2;2;1;5;3;3;4;1;3;4;5;3;1;3;2;3;3;4;3;3;4;3;5;3;1;3;3;4;4;5;1;4;5;1;4;2;5;5;1;3;4;5;1;50;26;42;42;42
2006957653;2;2;1;5;1;5;1;5;5;5;1;5;1;5;1;3;5;1;5;5;1;1;1;1;1;1;5;1;1;5;5;1;1;1;5;5;5;1;5;5;1;5;1;5;1;1;5;1;1;5;5;5;5;1;1;1;5;5;5;1;5;5;3;32;44;52;46;52
3749509855;1;1;2;3;1;4;4;1;3;5;3;2;4;3;1;2;4;4;5;5;2;4;1;5;2;2;3;5;3;3;2;3;1;5;5;2;4;4;3;5;2;2;5;4;1;4;4;5;5;5;2;3;5;2;1;4;4;4;4;2;3;3;1;55;33;54;34;38
2919418143;2;2;3;2;3;4;4;2;2;5;5;3;4;3;2;4;3;3;4;3;4;3;2;4;2;4;4;3;4;4;5;2;3;3;3;4;4;4;4;4;2;2;4;4;2;1;3;3;3;4;4;4;3;3;4;4;4;3;4;1;4;4;3;41;37;42;33;40
3037425457;1;2;5;5;5;1;5;5;5;5;5;5;1;3;1;2;1;1;5;5;1;1;3;1;1;1;5;1;5;5;5;1;4;2;2;5;5;1;5;4;5;5;1;5;2;4;5;1;1;4;1;4;2;4;2;4;5;2;5;2;5;1;5;17;50;40;49;55
